date,year,month,day_of_week,day_name,season,location,pm25,pm10,no2,co,so2,o3,temperature,humidity,wind_speed,rainfall_mm,aqi,aqi_category
2020-08-08,2020,8,5,Saturday,Dry,Simunye,22.08,44.16,21.8,0.942,9.62,32.1,19.4,47.1,1.4,0.03,72,Moderate
2020-08-09,2020,8,6,Sunday,Dry,Simunye,20.97,39.75,23.2,0.866,9.71,28.02,12.2,44.9,4.2,0.81,70,Moderate
2020-08-10,2020,8,0,Monday,Dry,Simunye,29.06,58.36,31.02,1.048,12.3,29.3,21.3,28.8,2.7,0.12,87,Unhealthy
2020-08-11,2020,8,1,Tuesday,Dry,Simunye,29.55,51.93,26.28,1.117,9.18,27.09,18.0,44.0,3.9,0.26,88,Unhealthy
2020-08-12,2020,8,2,Wednesday,Dry,Simunye,23.14,73.37,30.49,1.069,10.11,29.57,21.7,44.6,4.3,0.19,74,Moderate
2020-08-13,2020,8,3,Thursday,Dry,Simunye,23.35,40.22,27.55,0.909,9.25,28.89,15.2,48.8,4.8,0.73,75,Moderate
2020-08-14,2020,8,4,Friday,Dry,Simunye,30.75,57.36,24.18,1.015,10.05,28.52,17.0,33.6,2.6,0.0,90,Unhealthy
2020-08-15,2020,8,5,Saturday,Dry,Simunye,22.16,46.86,19.01,0.856,9.99,33.71,23.5,48.8,3.0,0.02,72,Moderate
2020-08-16,2020,8,6,Sunday,Dry,Simunye,22.08,43.72,20.52,0.944,9.38,31.2,12.4,55.0,3.7,0.25,72,Moderate
2020-08-17,2020,8,0,Monday,Dry,Simunye,21.33,37.62,28.32,1.2,10.72,28.72,15.3,36.8,3.4,0.19,70,Moderate
2020-08-18,2020,8,1,Tuesday,Dry,Simunye,23.14,49.49,25.03,1.253,12.86,28.26,14.4,29.9,5.4,0.38,74,Moderate
2020-08-19,2020,8,2,Wednesday,Dry,Simunye,34.09,95.27,28.39,1.18,11.98,30.69,14.3,36.5,2.3,0.01,97,Unhealthy
2020-08-20,2020,8,3,Thursday,Dry,Simunye,29.6,55.87,27.52,1.153,11.12,27.94,22.7,29.2,3.0,0.11,88,Unhealthy
2020-08-21,2020,8,4,Friday,Dry,Simunye,26.03,87.59,28.98,1.048,9.84,30.67,13.3,52.9,2.7,0.37,80,Unhealthy
2020-08-22,2020,8,5,Saturday,Dry,Simunye,24.22,50.42,23.46,0.846,8.82,26.63,12.1,45.4,3.3,0.7,76,Moderate
2020-08-23,2020,8,6,Sunday,Dry,Simunye,21.64,37.97,19.21,0.97,6.41,28.08,18.6,38.3,3.9,0.53,71,Moderate
2020-08-24,2020,8,0,Monday,Dry,Simunye,27.41,85.6,27.74,0.861,12.53,31.82,14.2,35.4,1.1,0.02,83,Unhealthy
2020-08-25,2020,8,1,Tuesday,Dry,Simunye,30.78,52.3,23.46,1.006,9.6,29.67,22.6,36.3,1.9,1.0,90,Unhealthy
2020-08-26,2020,8,2,Wednesday,Dry,Simunye,26.31,48.81,25.59,0.993,11.25,28.21,15.2,51.1,1.3,0.55,81,Unhealthy
2020-08-27,2020,8,3,Thursday,Dry,Simunye,28.3,60.32,26.5,1.298,11.85,30.82,19.0,51.6,2.5,0.25,85,Unhealthy
2020-08-28,2020,8,4,Friday,Dry,Simunye,33.27,63.8,29.64,1.076,11.06,29.88,12.6,37.5,3.0,0.29,96,Unhealthy
2020-08-29,2020,8,5,Saturday,Dry,Simunye,22.78,43.37,19.49,1.029,9.01,27.95,14.8,49.2,1.5,0.16,73,Moderate
2020-08-30,2020,8,6,Sunday,Dry,Simunye,20.95,37.2,24.27,1.103,9.21,23.95,13.4,37.1,2.3,0.17,70,Moderate
2020-08-31,2020,8,0,Monday,Dry,Simunye,30.77,55.42,30.31,0.991,11.47,30.37,19.3,22.9,2.7,0.69,90,Unhealthy
2020-09-01,2020,9,1,Tuesday,Dry,Simunye,20.62,45.64,20.8,0.593,6.85,28.92,23.0,59.9,3.3,0.44,69,Moderate
2020-09-02,2020,9,2,Wednesday,Dry,Simunye,23.19,47.46,18.9,0.647,9.85,30.68,22.6,67.9,3.7,0.66,74,Moderate
2020-09-03,2020,9,3,Thursday,Dry,Simunye,17.43,32.08,22.24,0.778,8.08,27.44,28.5,60.1,4.5,0.12,62,Moderate
2020-09-04,2020,9,4,Friday,Dry,Simunye,22.26,41.4,17.86,0.504,7.81,29.49,24.7,57.8,3.2,0.02,72,Moderate
2020-09-05,2020,9,5,Saturday,Dry,Simunye,16.89,32.38,16.58,0.449,6.32,30.17,28.5,64.3,3.6,0.78,61,Moderate
2020-09-06,2020,9,6,Sunday,Dry,Simunye,18.16,36.83,19.41,0.45,6.84,28.46,22.2,42.7,1.9,0.12,64,Moderate
2020-09-07,2020,9,0,Monday,Dry,Simunye,19.35,35.35,18.95,0.647,6.03,28.43,21.6,53.4,1.9,0.22,66,Moderate
2020-09-08,2020,9,1,Tuesday,Dry,Simunye,20.32,42.97,22.27,0.647,6.25,27.93,21.0,46.0,2.4,0.86,68,Moderate
2020-09-09,2020,9,2,Wednesday,Dry,Simunye,15.74,28.11,21.91,0.627,8.62,29.52,16.4,65.2,3.9,3.15,59,Moderate
2020-09-10,2020,9,3,Thursday,Dry,Simunye,17.95,39.04,19.8,0.62,9.48,29.76,25.9,41.4,2.0,0.09,63,Moderate
2020-09-11,2020,9,4,Friday,Dry,Simunye,23.22,47.88,21.18,0.649,8.78,31.34,24.9,58.2,1.6,0.18,74,Moderate
2020-09-12,2020,9,5,Saturday,Dry,Simunye,14.79,28.35,17.56,0.486,7.35,32.56,22.5,50.9,2.0,0.95,57,Moderate
2020-09-13,2020,9,6,Sunday,Dry,Simunye,18.59,37.27,15.94,0.612,6.06,33.28,21.2,49.0,2.0,0.9,65,Moderate
2020-09-14,2020,9,0,Monday,Dry,Simunye,15.43,30.09,17.73,0.612,7.91,27.34,25.8,63.9,3.5,2.39,58,Moderate
2020-09-15,2020,9,1,Tuesday,Dry,Simunye,20.04,37.88,18.51,0.718,6.68,29.54,18.1,50.6,3.4,0.6,68,Moderate
2020-09-16,2020,9,2,Wednesday,Dry,Simunye,21.31,42.95,16.26,0.762,10.63,27.72,21.0,39.1,4.2,0.88,70,Moderate
2020-09-17,2020,9,3,Thursday,Dry,Simunye,17.7,35.46,15.75,0.743,7.65,26.75,19.9,72.8,4.5,0.42,63,Moderate
2020-09-18,2020,9,4,Friday,Dry,Simunye,19.88,35.53,19.14,0.693,9.47,24.63,21.1,63.4,3.1,0.11,67,Moderate
2020-09-19,2020,9,5,Saturday,Dry,Simunye,15.39,31.33,15.25,0.545,5.43,29.9,22.4,58.7,3.6,0.37,58,Moderate
2020-09-20,2020,9,6,Sunday,Dry,Simunye,17.2,35.76,15.31,0.529,8.14,29.4,23.0,47.6,3.2,0.05,62,Moderate
2020-09-21,2020,9,0,Monday,Dry,Simunye,18.14,35.88,22.29,0.53,7.98,31.06,20.7,50.9,2.4,1.35,64,Moderate
2020-09-22,2020,9,1,Tuesday,Dry,Simunye,20.74,35.95,21.63,0.689,9.04,25.16,26.2,76.8,2.7,0.15,69,Moderate
2020-09-23,2020,9,2,Wednesday,Dry,Simunye,19.3,39.88,24.01,0.667,8.54,28.05,25.8,66.6,3.0,0.23,66,Moderate
2020-09-24,2020,9,3,Thursday,Dry,Simunye,21.09,36.85,18.54,0.621,7.67,28.5,27.4,32.6,2.8,0.19,70,Moderate
2020-09-25,2020,9,4,Friday,Dry,Simunye,17.97,36.17,16.68,0.661,10.13,36.73,21.9,60.2,3.1,3.16,63,Moderate
2020-09-26,2020,9,5,Saturday,Dry,Simunye,16.67,30.28,14.25,0.649,6.75,28.63,21.6,44.7,4.1,0.42,61,Moderate
2020-09-27,2020,9,6,Sunday,Dry,Simunye,16.34,34.9,14.81,0.57,7.09,32.44,25.3,85.0,1.3,2.43,60,Moderate
2020-09-28,2020,9,0,Monday,Dry,Simunye,22.9,37.76,22.39,0.643,7.73,29.04,16.0,63.3,2.4,0.16,74,Moderate
2020-09-29,2020,9,1,Tuesday,Dry,Simunye,20.39,36.52,23.16,0.604,8.11,30.89,23.4,54.8,4.9,1.62,68,Moderate
2020-09-30,2020,9,2,Wednesday,Dry,Simunye,19.75,38.08,16.73,0.772,7.75,27.11,16.2,48.2,1.6,0.91,67,Moderate
2020-10-01,2020,10,3,Thursday,Wet,Simunye,12.54,24.64,15.85,0.554,5.51,43.68,26.1,67.9,4.1,5.58,52,Moderate
2020-10-02,2020,10,4,Friday,Wet,Simunye,11.66,23.84,14.84,0.536,5.14,39.59,21.9,74.7,3.5,4.22,49,Moderate
2020-10-03,2020,10,5,Saturday,Wet,Simunye,9.04,18.65,11.04,0.386,5.01,41.64,21.7,80.8,4.9,7.27,38,Good
2020-10-04,2020,10,6,Sunday,Wet,Simunye,9.41,16.31,13.48,0.363,5.07,42.24,26.8,82.4,4.5,0.96,39,Good
2020-10-05,2020,10,0,Monday,Wet,Simunye,11.95,23.11,14.17,0.464,5.24,44.89,22.9,58.9,6.4,1.86,50,Moderate
2020-10-06,2020,10,1,Tuesday,Wet,Simunye,11.38,20.96,13.66,0.459,5.28,37.87,33.9,92.9,5.3,2.34,47,Moderate
2020-10-07,2020,10,2,Wednesday,Wet,Simunye,12.4,25.78,14.35,0.466,6.6,45.2,28.5,82.8,5.1,4.41,52,Moderate
2020-10-08,2020,10,3,Thursday,Wet,Simunye,11.97,22.94,14.75,0.518,6.0,44.36,17.3,62.7,3.7,2.15,50,Moderate
2020-10-09,2020,10,4,Friday,Wet,Simunye,13.63,25.3,15.94,0.439,5.94,45.13,32.2,86.4,4.9,1.56,54,Moderate
2020-10-10,2020,10,5,Saturday,Wet,Simunye,6.5,12.84,11.12,0.354,4.65,40.94,27.7,82.5,4.3,15.82,27,Good
2020-10-11,2020,10,6,Sunday,Wet,Simunye,9.06,16.87,11.1,0.398,5.15,48.23,29.3,79.2,4.5,4.83,38,Good
2020-10-12,2020,10,0,Monday,Wet,Simunye,11.47,21.19,14.43,0.454,5.52,43.8,25.2,66.0,4.4,6.08,48,Moderate
2020-10-13,2020,10,1,Tuesday,Wet,Simunye,15.12,29.93,14.87,0.532,6.18,42.92,26.3,71.0,3.2,1.0,57,Moderate
2020-10-14,2020,10,2,Wednesday,Wet,Simunye,10.01,17.58,11.75,0.484,5.34,39.94,29.4,70.2,5.5,2.21,42,Moderate
2020-10-15,2020,10,3,Thursday,Wet,Simunye,8.09,15.82,11.63,0.543,5.87,44.33,24.2,76.5,7.9,1.54,34,Good
2020-10-16,2020,10,4,Friday,Wet,Simunye,12.66,22.47,12.13,0.48,5.98,43.63,25.2,67.0,4.4,0.22,52,Moderate
2020-10-17,2020,10,5,Saturday,Wet,Simunye,10.64,22.28,9.68,0.427,4.43,39.31,28.0,72.0,4.7,0.84,44,Moderate
2020-10-18,2020,10,6,Sunday,Wet,Simunye,8.54,14.82,10.92,0.4,4.76,42.96,24.8,93.8,4.9,6.93,36,Good
2020-10-19,2020,10,0,Monday,Wet,Simunye,15.42,28.98,12.55,0.463,6.08,42.57,29.5,79.6,4.2,0.07,58,Moderate
2020-10-20,2020,10,1,Tuesday,Wet,Simunye,10.2,19.66,15.11,0.434,4.52,39.45,24.4,69.3,5.3,8.93,42,Moderate
2020-10-21,2020,10,2,Wednesday,Wet,Simunye,13.36,25.45,12.71,0.473,5.31,44.96,25.3,81.6,2.6,3.4,54,Moderate
2020-10-22,2020,10,3,Thursday,Wet,Simunye,10.0,18.57,14.97,0.546,6.29,48.64,30.9,59.0,5.8,5.37,42,Good
2020-10-23,2020,10,4,Friday,Wet,Simunye,13.28,26.65,12.4,0.449,4.44,39.68,32.4,76.6,5.1,1.12,53,Moderate
2020-10-24,2020,10,5,Saturday,Wet,Simunye,9.63,19.72,14.43,0.41,4.92,38.79,31.0,73.5,4.6,2.82,40,Good
2020-10-25,2020,10,6,Sunday,Wet,Simunye,13.4,25.88,14.1,0.4,4.85,41.62,28.6,67.3,1.1,1.69,54,Moderate
2020-10-26,2020,10,0,Monday,Wet,Simunye,10.33,19.28,13.71,0.479,5.37,46.51,29.4,83.4,7.2,5.69,43,Moderate
2020-10-27,2020,10,1,Tuesday,Wet,Simunye,13.01,22.84,10.86,0.549,4.73,39.08,27.4,82.3,4.0,2.19,53,Moderate
2020-10-28,2020,10,2,Wednesday,Wet,Simunye,14.49,26.56,12.21,0.426,5.38,42.09,30.1,79.9,3.7,0.39,56,Moderate
2020-10-29,2020,10,3,Thursday,Wet,Simunye,9.46,19.32,14.55,0.53,5.24,46.52,32.0,73.4,5.8,3.25,39,Good
2020-10-30,2020,10,4,Friday,Wet,Simunye,11.82,24.21,14.89,0.417,6.46,44.68,18.2,92.6,6.2,1.02,49,Moderate
2020-10-31,2020,10,5,Saturday,Wet,Simunye,7.3,15.0,12.25,0.415,5.4,42.75,30.2,75.6,5.5,9.79,30,Good
2020-11-01,2020,11,6,Sunday,Wet,Simunye,7.06,12.57,11.1,0.438,4.23,45.53,22.2,72.0,6.8,12.36,29,Good
2020-11-02,2020,11,0,Monday,Wet,Simunye,13.0,25.15,14.18,0.474,6.11,41.32,28.6,76.9,4.3,0.43,53,Moderate
2020-11-03,2020,11,1,Tuesday,Wet,Simunye,11.19,21.89,16.06,0.38,5.05,44.82,30.7,78.4,4.5,6.22,47,Moderate
2020-11-04,2020,11,2,Wednesday,Wet,Simunye,10.16,17.98,13.93,0.484,5.32,43.98,24.4,78.3,5.6,2.91,42,Moderate
2020-11-05,2020,11,3,Thursday,Wet,Simunye,13.08,25.34,12.97,0.471,7.13,50.96,27.1,72.8,5.4,5.28,53,Moderate
2020-11-06,2020,11,4,Friday,Wet,Simunye,13.1,23.83,12.74,0.496,6.88,45.83,28.0,73.7,3.7,3.58,53,Moderate
2020-11-07,2020,11,5,Saturday,Wet,Simunye,10.79,19.05,12.28,0.412,5.16,47.36,25.0,70.2,1.6,7.9,45,Moderate
2020-11-08,2020,11,6,Sunday,Wet,Simunye,7.43,13.95,10.66,0.421,4.87,41.6,32.3,83.0,7.0,4.63,31,Good
2020-11-09,2020,11,0,Monday,Wet,Simunye,13.78,27.49,14.39,0.414,6.16,41.03,17.6,71.4,3.9,0.22,55,Moderate
2020-11-10,2020,11,1,Tuesday,Wet,Simunye,10.46,19.88,14.2,0.516,6.0,43.98,33.8,64.9,5.7,0.21,44,Moderate
2020-11-11,2020,11,2,Wednesday,Wet,Simunye,7.7,12.65,13.82,0.486,5.63,44.93,21.4,76.9,7.6,10.99,32,Good
2020-11-12,2020,11,3,Thursday,Wet,Simunye,11.06,20.56,12.18,0.566,4.83,40.27,28.9,70.8,5.3,3.46,46,Moderate
2020-11-13,2020,11,4,Friday,Wet,Simunye,11.83,24.79,12.32,0.452,5.75,44.94,23.8,73.4,5.5,2.39,49,Moderate
2020-11-14,2020,11,5,Saturday,Wet,Simunye,7.48,13.16,13.71,0.43,4.11,43.39,25.5,58.3,4.3,17.29,31,Good
2020-11-15,2020,11,6,Sunday,Wet,Simunye,7.77,15.24,11.45,0.415,5.17,45.26,27.9,66.7,5.2,13.59,32,Good
2020-11-16,2020,11,0,Monday,Wet,Simunye,14.63,25.87,9.79,0.491,5.17,46.18,26.8,75.1,2.6,0.02,56,Moderate
2020-11-17,2020,11,1,Tuesday,Wet,Simunye,7.66,13.88,15.44,0.49,5.04,46.0,28.5,65.7,4.3,23.23,32,Good
2020-11-18,2020,11,2,Wednesday,Wet,Simunye,11.81,21.79,14.56,0.487,4.49,40.24,27.0,72.9,8.2,1.29,49,Moderate
2020-11-19,2020,11,3,Thursday,Wet,Simunye,8.81,16.48,18.24,0.453,6.64,45.54,30.2,71.0,4.5,13.19,37,Good
2020-11-20,2020,11,4,Friday,Wet,Simunye,11.24,21.18,13.84,0.442,5.41,38.57,31.3,62.5,3.2,3.23,47,Moderate
2020-11-21,2020,11,5,Saturday,Wet,Simunye,9.82,17.57,14.01,0.384,4.64,44.96,24.1,74.4,3.4,2.14,41,Good
2020-11-22,2020,11,6,Sunday,Wet,Simunye,10.48,19.51,9.57,0.365,4.87,47.61,27.0,74.5,3.2,5.46,44,Moderate
2020-11-23,2020,11,0,Monday,Wet,Simunye,7.42,15.08,13.65,0.437,5.52,42.93,24.1,70.5,7.2,7.44,31,Good
2020-11-24,2020,11,1,Tuesday,Wet,Simunye,13.99,29.52,13.04,0.449,5.56,37.74,26.6,66.1,2.8,1.54,55,Moderate
2020-11-25,2020,11,2,Wednesday,Wet,Simunye,8.73,15.19,11.29,0.525,6.22,46.55,22.4,59.8,4.0,14.01,36,Good
2020-11-26,2020,11,3,Thursday,Wet,Simunye,9.69,19.46,13.14,0.497,4.78,38.1,23.7,91.2,6.2,6.0,40,Good
2020-11-27,2020,11,4,Friday,Wet,Simunye,12.02,25.71,16.05,0.456,6.67,43.83,20.3,64.3,5.0,2.19,500,Moderate
2020-11-28,2020,11,5,Saturday,Wet,Simunye,11.64,22.23,10.89,0.363,5.87,44.33,25.8,61.6,3.1,0.78,49,Moderate
2020-11-29,2020,11,6,Sunday,Wet,Simunye,7.14,14.08,11.54,0.347,5.31,44.0,26.2,91.1,5.4,4.14,30,Good
2020-11-30,2020,11,0,Monday,Wet,Simunye,8.54,16.27,13.54,0.413,6.95,42.18,27.5,88.3,5.0,12.96,36,Good
2020-12-01,2020,12,1,Tuesday,Wet,Simunye,10.87,21.45,11.9,0.4,5.29,38.8,33.1,85.8,4.0,6.04,45,Moderate
2020-12-02,2020,12,2,Wednesday,Wet,Simunye,8.4,16.45,11.86,0.457,5.33,42.91,20.8,55.8,3.1,19.81,35,Good
2020-12-03,2020,12,3,Thursday,Wet,Simunye,8.47,17.16,10.57,0.379,5.05,50.08,27.4,94.7,4.1,15.86,35,Good
2020-12-04,2020,12,4,Friday,Wet,Simunye,10.97,21.79,15.32,0.45,4.64,41.87,27.0,78.9,3.0,3.32,46,Moderate
2020-12-05,2020,12,5,Saturday,Wet,Simunye,5.86,10.39,8.08,0.3,4.48,48.06,36.6,95.2,5.3,12.78,24,Good
2020-12-06,2020,12,6,Sunday,Wet,Simunye,7.39,14.8,11.08,0.389,4.07,46.38,29.3,50.7,5.3,10.36,31,Good
2020-12-07,2020,12,0,Monday,Wet,Simunye,4.34,8.53,12.39,0.369,5.82,43.67,29.2,64.1,7.2,2.63,18,Good
2020-12-08,2020,12,1,Tuesday,Wet,Simunye,11.77,24.58,15.03,0.396,4.0,43.41,30.2,72.2,5.1,0.18,49,Moderate
2020-12-09,2020,12,2,Wednesday,Wet,Simunye,10.93,22.51,12.43,0.442,5.23,42.49,35.7,95.0,3.2,4.42,46,Moderate
2020-12-10,2020,12,3,Thursday,Wet,Simunye,10.52,18.66,12.14,0.472,4.27,37.59,27.8,76.2,6.1,1.59,44,Moderate
2020-12-11,2020,12,4,Friday,Wet,Simunye,8.15,15.38,13.86,0.508,4.66,48.17,28.1,85.0,8.4,3.54,34,Good
2020-12-12,2020,12,5,Saturday,Wet,Simunye,4.42,9.08,10.12,0.352,4.38,43.11,24.9,69.1,7.5,24.23,18,Good
2020-12-13,2020,12,6,Sunday,Wet,Simunye,8.14,15.31,12.23,0.245,3.6,37.2,23.6,69.2,4.0,4.73,34,Good
2020-12-14,2020,12,0,Monday,Wet,Simunye,14.3,29.47,9.62,0.428,5.58,44.1,25.2,77.2,2.3,0.31,56,Moderate
2020-12-15,2020,12,1,Tuesday,Wet,Simunye,9.17,15.36,13.21,0.406,4.22,40.36,31.0,73.7,4.9,5.91,38,Good
2020-12-16,2020,12,2,Wednesday,Wet,Simunye,5.81,11.34,8.61,0.401,5.13,50.55,23.5,78.1,7.3,2.32,24,Good
2020-12-17,2020,12,3,Thursday,Wet,Simunye,11.87,21.47,12.14,0.394,4.63,42.24,30.4,60.3,1.8,7.68,49,Moderate
2020-12-18,2020,12,4,Friday,Wet,Simunye,10.63,20.91,13.03,0.405,6.27,40.34,27.9,86.6,3.2,3.6,44,Moderate
2020-12-19,2020,12,5,Saturday,Wet,Simunye,6.93,12.1,10.8,0.343,3.96,43.7,33.3,76.7,5.6,2.28,29,Good
2020-12-20,2020,12,6,Sunday,Wet,Simunye,9.85,17.45,8.52,0.314,4.06,55.02,33.1,87.0,3.5,4.95,41,Good
2020-12-21,2020,12,0,Monday,Wet,Simunye,10.61,21.16,12.04,0.424,4.2,44.17,27.9,73.4,6.1,1.04,44,Moderate
2020-12-22,2020,12,1,Tuesday,Wet,Simunye,13.32,26.34,14.39,0.373,4.54,45.63,25.8,60.6,4.5,0.06,54,Moderate
2020-12-23,2020,12,2,Wednesday,Wet,Simunye,7.73,16.01,10.78,0.375,5.63,47.23,28.2,76.8,6.4,8.94,32,Good
2020-12-24,2020,12,3,Thursday,Wet,Simunye,8.56,17.83,11.12,0.394,4.14,48.25,27.4,75.2,4.2,10.24,36,Good
2020-12-25,2020,12,4,Friday,Wet,Simunye,10.48,18.63,11.43,0.443,4.44,44.33,26.5,82.7,5.3,6.62,44,Moderate
2020-12-26,2020,12,5,Saturday,Wet,Simunye,8.15,16.05,8.15,0.361,4.67,39.82,27.6,52.7,7.0,1.11,34,Good
2020-12-27,2020,12,6,Sunday,Wet,Simunye,8.13,15.73,9.97,0.389,4.35,44.38,28.1,74.8,5.5,3.24,34,Good
2020-12-28,2020,12,0,Monday,Wet,Simunye,10.63,21.05,11.54,0.468,4.82,41.46,31.1,48.1,3.8,3.87,44,Moderate
2020-12-29,2020,12,1,Tuesday,Wet,Simunye,11.5,22.43,12.99,0.383,4.29,44.91,28.7,64.3,3.4,5.1,48,Moderate
2020-12-30,2020,12,2,Wednesday,Wet,Simunye,9.68,17.73,10.85,0.43,5.33,41.11,26.8,89.0,5.9,6.16,40,Good
2020-12-31,2020,12,3,Thursday,Wet,Simunye,11.88,23.58,12.76,0.41,4.12,45.64,32.2,94.6,4.6,1.94,50,Moderate
2021-01-01,2021,1,4,Friday,Wet,Simunye,13.36,26.67,11.95,0.453,6.04,44.57,26.4,59.5,4.5,0.09,54,Moderate
2021-01-02,2021,1,5,Saturday,Wet,Simunye,7.2,14.9,8.56,0.347,4.31,48.3,33.6,77.8,6.2,3.93,30,Good
2021-01-03,2021,1,6,Sunday,Wet,Simunye,9.62,18.81,11.34,0.385,4.96,44.06,26.9,71.7,4.3,4.59,40,Good
2021-01-04,2021,1,0,Monday,Wet,Simunye,13.98,26.95,12.24,0.471,5.93,47.77,27.7,78.8,4.1,0.69,55,Moderate
2021-01-05,2021,1,1,Tuesday,Wet,Simunye,8.78,16.91,12.72,0.474,5.76,45.65,18.1,67.2,7.9,5.74,37,Good
2021-01-06,2021,1,2,Wednesday,Wet,Simunye,9.92,18.18,11.35,0.461,5.84,40.43,36.5,82.2,5.0,3.05,41,Good
2021-01-07,2021,1,3,Thursday,Wet,Simunye,11.35,22.67,15.66,0.451,5.58,41.9,26.1,71.2,5.9,0.36,47,Moderate
2021-01-08,2021,1,4,Friday,Wet,Simunye,8.59,16.39,14.35,0.424,5.9,46.29,30.6,76.2,6.5,4.19,36,Good
2021-01-09,2021,1,5,Saturday,Wet,Simunye,10.11,19.79,10.65,0.385,6.1,44.26,27.5,66.9,4.4,0.13,42,Moderate
2021-01-10,2021,1,6,Sunday,Wet,Simunye,10.93,19.6,9.46,0.334,3.97,44.78,29.5,76.4,3.5,0.28,46,Moderate
2021-01-11,2021,1,0,Monday,Wet,Simunye,7.21,13.5,12.78,0.517,5.57,45.31,33.7,67.2,4.8,25.86,30,Good
2021-01-12,2021,1,1,Tuesday,Wet,Simunye,10.49,21.32,13.0,0.463,5.82,42.91,31.7,88.0,5.8,2.87,44,Moderate
2021-01-13,2021,1,2,Wednesday,Wet,Simunye,8.18,17.77,12.25,0.487,6.33,39.53,31.7,79.9,6.9,14.68,34,Good
2021-01-14,2021,1,3,Thursday,Wet,Simunye,12.26,26.89,14.52,0.39,5.84,45.14,26.0,70.9,4.0,6.09,51,Moderate
2021-01-15,2021,1,4,Friday,Wet,Simunye,8.46,16.45,12.04,0.385,5.31,44.67,31.8,72.3,6.3,15.55,35,Good
2021-01-16,2021,1,5,Saturday,Wet,Simunye,8.31,15.4,10.56,0.379,4.24,47.61,32.0,73.3,6.0,0.72,35,Good
2021-01-17,2021,1,6,Sunday,Wet,Simunye,7.76,16.14,8.69,0.384,4.87,46.73,26.9,76.5,4.5,3.7,32,Good
2021-01-18,2021,1,0,Monday,Wet,Simunye,10.12,18.58,15.67,0.451,6.21,48.17,28.7,80.1,1.6,16.3,42,Moderate
2021-01-19,2021,1,1,Tuesday,Wet,Simunye,7.76,14.39,15.0,0.392,5.61,41.93,30.0,88.9,2.9,29.07,32,Good
2021-01-20,2021,1,2,Wednesday,Wet,Simunye,9.0,17.17,17.64,0.399,6.04,42.95,24.5,78.2,6.2,11.48,38,Good
2021-01-21,2021,1,3,Thursday,Wet,Simunye,8.38,13.96,11.87,0.391,5.98,50.23,25.9,70.5,4.2,11.3,35,Good
2021-01-22,2021,1,4,Friday,Wet,Simunye,10.68,22.43,13.78,0.438,5.7,38.93,28.8,85.6,5.7,2.15,44,Moderate
2021-01-23,2021,1,5,Saturday,Wet,Simunye,11.2,22.0,12.1,0.387,3.84,45.99,25.6,77.2,4.0,0.31,47,Moderate
2021-01-24,2021,1,6,Sunday,Wet,Simunye,8.92,17.67,9.8,0.316,5.21,44.27,29.3,69.2,3.9,1.16,37,Good
2021-01-25,2021,1,0,Monday,Wet,Simunye,6.65,11.47,11.66,0.538,4.63,43.44,30.6,87.4,4.7,38.8,28,Good
2021-01-26,2021,1,1,Tuesday,Wet,Simunye,9.21,19.88,13.02,0.443,6.25,38.92,19.9,68.7,4.3,12.95,38,Good
2021-01-27,2021,1,2,Wednesday,Wet,Simunye,8.29,14.04,11.92,0.387,5.91,40.45,31.5,56.5,3.7,17.07,35,Good
2021-01-28,2021,1,3,Thursday,Wet,Simunye,5.67,12.91,11.5,0.405,4.96,43.77,24.7,88.7,4.9,23.06,24,Good
2021-01-29,2021,1,4,Friday,Wet,Simunye,8.99,16.63,14.11,0.538,5.52,41.23,26.8,73.3,7.1,4.97,37,Good
2021-01-30,2021,1,5,Saturday,Wet,Simunye,8.54,14.49,8.71,0.362,4.99,44.59,31.4,64.8,3.8,3.62,36,Good
2021-01-31,2021,1,6,Sunday,Wet,Simunye,9.65,18.0,10.46,0.373,4.89,39.77,31.0,79.8,4.0,4.8,40,Good
2021-02-01,2021,2,0,Monday,Wet,Simunye,11.63,21.76,13.65,0.393,5.08,45.42,28.3,73.6,7.6,1.43,48,Moderate
2021-02-02,2021,2,1,Tuesday,Wet,Simunye,9.19,18.01,11.06,0.386,6.04,45.08,25.5,73.2,2.4,41.09,38,Good
2021-02-03,2021,2,2,Wednesday,Wet,Simunye,10.95,19.85,16.98,0.41,5.41,44.02,22.6,65.4,3.8,3.63,46,Moderate
2021-02-04,2021,2,3,Thursday,Wet,Simunye,11.24,23.02,15.08,0.47,5.39,40.52,23.5,88.3,6.3,4.23,47,Moderate
2021-02-05,2021,2,4,Friday,Wet,Simunye,9.22,17.65,14.75,0.466,5.81,37.45,31.2,84.9,4.3,13.37,38,Good
2021-02-06,2021,2,5,Saturday,Wet,Simunye,8.43,15.9,10.75,0.349,3.95,43.25,28.1,72.6,5.9,4.84,35,Good
2021-02-07,2021,2,6,Sunday,Wet,Simunye,8.15,14.87,10.07,0.392,3.91,43.93,23.6,71.8,5.3,5.88,34,Good
2021-02-08,2021,2,0,Monday,Wet,Simunye,12.63,23.28,13.1,0.421,5.63,46.11,29.6,74.3,4.9,0.01,52,Moderate
2021-02-09,2021,2,1,Tuesday,Wet,Simunye,11.05,21.62,11.72,0.396,6.35,39.5,24.9,67.4,6.3,1.44,46,Moderate
2021-02-10,2021,2,2,Wednesday,Wet,Simunye,11.44,22.97,13.77,0.497,6.12,43.43,26.7,85.4,6.2,1.91,48,Moderate
